Time, DurationAdd, BiFlowsIn, SocketsIn, SocketsOut, FlowsBiMonitored, FlowsBiNotMonitored, BytesBiMonitored, BytesBiNotMonitored, FlowsUniOutMonitored, FlowsUniOutNotMonitored, BytesUniOutMonitored, BytesUniOutNotMonitored, FlowsUniInMonitored, FlowsUniInNotMonitored, BytesUniInMonitored, BytesUniInNotMonitored, FlowsBiNMOutHighInHigh, FlowsBiNMOutHighInLow, FlowsBiNMOutLowInLow, FlowsBiNMOutLowInHigh, BytesBiNMOutHighInHigh, BytesBiNMOutHighInLow, BytesBiNMOutLowInLow, BytesBiNMOutLowInHigh, FlowsUniOutNMOutHighInHigh, FlowsUniOutNMOutHighInLow, FlowsUniOutNMOutLowInLow, FlowsUniOutNMOutLowInHigh, BytesUniOutNMOutHighInHigh, BytesUniOutNMOutHighInLow, BytesUniOutNMOutLowInLow, BytesUniOutNMOutLowInHigh, FlowsUniInNMOutHighInHigh, FlowsUniInNMOutHighInLow, FlowsUniInNMOutLowInLow, FlowsUniInNMOutLowInHigh, BytesUniInNMOutHighInHigh, BytesUniInNMOutHighInLow, BytesUniInNMOutLowInLow, BytesUniInNMOutLowInHigh,
 1288705866, 7, 5284153, 669653, 863361, 977197, 1595628, 126386022429, 77641620095, 299671, 1030677, 25475388647, 30602615952, 1030677, 1124834, 25696783769, 6180814489, 324096, 635526, 31607, 577768, 48569272942, 48569272942, 19083826, 16359180670, 335579, 383321, 18608, 260682, 23652342765, 4456911912, 48007822, 2175044465, 224546, 590559, 18942, 226991, 3154545026, 1329546568, 12512030, 1518672874,
 1288706167, 6, 5140359, 631312, 899022, 958950, 1569678, 124768683430, 79463702996, 311642, 969278, 27654266932, 26049040425, 969278, 1071069, 26309284217, 5304235642, 322819, 624439, 30191, 568320, 54249452365, 54249452365, 18363308, 11534938553, 336065, 339092, 18637, 244449, 17911850380, 3018463781, 112376154, 4867266941, 213588, 569415, 17898, 211481, 2606387567, 972197260, 18169612, 1499275939,
 1288706468, 6, 5167500, 621357, 903462, 954818, 1558975, 144271914237, 86168275979, 319394, 1010317, 25210136688, 25418760563, 1010317, 1073389, 25469842020, 11993492847, 320829, 595058, 30961, 584896, 57379891882, 57379891882, 18562163, 14626965797, 333766, 364357, 18723, 260272, 20843530237, 1623927286, 41140138, 2487047160, 202343, 577554, 18416, 213226, 5582283154, 1526937145, 40065252, 4521419576,
 1288706769, 7, 5155031, 589275, 870504, 922232, 1580201, 107224603189, 54782741768, 297800, 1035999, 27061354123, 25394850722, 1035999, 1079052, 20373401714, 7255336035, 319903, 616062, 30886, 588730, 35293078588, 35293078588, 21423272, 9406470489, 326586, 391512, 18610, 267162, 18861453360, 2048323319, 51984079, 4307024498, 203778, 588179, 18952, 215505, 3201457106, 951292414, 45711873, 2785614803,
 1288707070, 6, 5140927, 594433, 883806, 941305, 1594163, 129899201768, 91401858903, 307342, 987744, 25093528525, 28034916290, 987744, 1080781, 26501842624, 4537077198, 327845, 629138, 30848, 579517, 61393689135, 61393689135, 18001611, 13692497005, 334926, 348188, 18425, 252677, 22490411012, 3014513295, 43193606, 2280858443, 202483, 581926, 17889, 217345, 2198857264, 932447007, 14452922, 1048496862,
 1288707371, 6, 5282952, 574975, 902956, 942706, 1662857, 134627288990, 68505609876, 303350, 1053015, 28361316180, 24772932271, 1053015, 1089149, 24818671813, 7856210635, 321291, 677161, 30777, 608430, 43418515278, 43418515278, 22360567, 14653813712, 320353, 413643, 19219, 269262, 19054798533, 1494791348, 75836843, 3940927777, 192746, 595106, 18451, 218831, 4513535957, 1767089545, 51017690, 1302682564,
 1288707672, 6, 5153139, 581141, 879574, 927508, 1605409, 124961104897, 73753942852, 298440, 1022650, 25906125637, 27943891342, 1022650, 1064365, 21874877449, 7233891512, 320851, 632028, 31221, 593955, 50732190818, 50732190818, 21381808, 11166865099, 332370, 380944, 18921, 258281, 22292360008, 3243843918, 41949170, 2167373272, 191752, 581022, 18235, 215169, 4287576295, 911255284, 8770631, 1609134497,
 1288707973, 6, 5189485, 593244, 883812, 915860, 1611372, 131693510192, 71541879499, 309246, 1034485, 27069393569, 26616014811, 1034485, 1066572, 21106558006, 6053125343, 319081, 649327, 30395, 586854, 46104223282, 46104223282, 18741828, 10963744497, 334902, 390520, 18193, 260110, 21119012924, 1979635662, 56530661, 3286573276, 201659, 584103, 18130, 210715, 1859214498, 937484989, 19979454, 2882165638,
 1288708274, 7, 5271315, 601780, 869634, 913500, 1632323, 125660284708, 78155838644, 306623, 1074479, 30360300493, 29203033694, 1074479, 1093099, 24396797066, 10084310314, 302749, 671795, 33273, 597008, 53170313690, 53170313690, 25869911, 13853389980, 320092, 420780, 19594, 281826, 22104338888, 2007938314, 71165596, 3911810211, 197257, 614649, 18997, 213937, 4899384970, 1814898179, 19170312, 2491048679,
 1288708575, 6, 5149292, 622300, 859933, 930299, 1557048, 136110195214, 92068008631, 306735, 1035728, 29190184599, 27195201657, 1035728, 1074283, 22360001553, 6549848810, 303078, 618194, 32487, 576700, 66484106588, 66484106588, 27289388, 13182568241, 326620, 377685, 18760, 277894, 23256697244, 1419052136, 57390188, 2326568035, 205398, 594056, 18817, 204178, 3788904039, 1031542753, 20306502, 1491277170,
 1288708876, 7, 5134460, 607697, 866954, 915612, 1571824, 123894751370, 87605224379, 300297, 1021635, 25826735688, 23524762989, 1021635, 1066351, 23674316286, 5191030399, 305591, 631518, 30493, 575771, 63569874124, 63569874124, 21478705, 10988061227, 316182, 381752, 18472, 272902, 18799296465, 1558716195, 48247462, 2698157694, 201534, 590644, 18035, 209490, 2373966727, 773868312, 14120937, 1687389755,
 1288709177, 6, 5144888, 639234, 863764, 936490, 1531389, 148726528021, 72545647851, 306705, 976728, 28321491772, 20089231427, 976728, 1133773, 25279164064, 11821220750, 302815, 612908, 30196, 559162, 51389338566, 51389338566, 22734966, 12029819241, 314344, 367648, 18505, 245363, 16709381860, 1023139145, 40907753, 2244464799, 205776, 650255, 18855, 212756, 5416428644, 2283796696, 14565812, 3870424261,
 1288709478, 7, 5055183, 636322, 844969, 928683, 1536412, 125238803848, 88280849824, 300385, 959600, 39418876337, 28731957198, 959600, 1077880, 17275503494, 4855346796, 323500, 584266, 30661, 570633, 63259654740, 63259654740, 21619400, 12202453538, 326085, 337390, 18248, 245651, 22892648422, 2395774467, 52195339, 2690827752, 207207, 609791, 18418, 197642, 2335287625, 652558511, 10305566, 1737575002,
 1288709779, 8, 5271952, 670297, 858696, 964365, 1624878, 132837815680, 85958671227, 312374, 1025093, 43103484508, 28308080850, 1025093, 1092989, 24854148356, 6679644759, 330896, 619113, 30044, 593277, 65082378115, 65082378115, 18908900, 9735940593, 328109, 385720, 19318, 260988, 22469156095, 1957220062, 91005106, 3740912118, 210400, 592785, 18467, 210837, 3949106669, 946663853, 12895821, 1141648521,
 1288710080, 6, 4957948, 583948, 844785, 897061, 1542010, 145700113582, 101985034915, 304280, 956584, 37412348976, 29468194322, 956584, 1030622, 24072350027, 12123097444, 313563, 597095, 31494, 559832, 76054298913, 76054298913, 21901616, 14396147980, 308892, 353193, 18360, 244519, 23765745235, 2192771658, 64238269, 2511532223, 197655, 554851, 18526, 200234, 5657197186, 2162555122, 11959660, 3199462341,
 1288710381, 6, 4847013, 471763, 827740, 780162, 1538004, 134138431409, 95418372761, 306126, 974306, 39536794043, 28622257005, 974306, 1035200, 23214363707, 4691910250, 304241, 608494, 31403, 559902, 66373813082, 66373813082, 17951332, 11301352638, 310982, 363739, 18985, 250256, 23554498720, 1070571742, 69593440, 3872137784, 193000, 561164, 18698, 203358, 1854714365, 945507679, 17490012, 940097058,
 1288710682, 6, 5152296, 604517, 885782, 924213, 1605336, 147367234561, 85052978304, 308079, 1008389, 34850261756, 29503393490, 1008389, 1048272, 26129114042, 9455313519, 302325, 648421, 30480, 578355, 63690345857, 63690345857, 18756928, 10424331495, 296869, 397612, 18983, 263214, 23664042527, 1710276117, 56435324, 3005742311, 190011, 576798, 19100, 199592, 4542667654, 1180028084, 13790240, 2937133915,
 1288710983, 6, 5038772, 657919, 890190, 965591, 1540123, 153247818840, 105566399073, 318582, 942479, 36014415623, 28658495857, 942479, 1008061, 23233921256, 8097167405, 297726, 613795, 30631, 558413, 72293938914, 72293938914, 21504573, 12596102576, 285241, 350441, 18462, 258040, 23288346607, 1661748011, 52495169, 3579119602, 192950, 554799, 18996, 187275, 3311291658, 1984986417, 10877837, 2095733738,
 1288711284, 6, 5043435, 596031, 841231, 894008, 1588190, 135718366352, 82878804107, 303061, 1002459, 29653851967, 29293517405, 1002459, 1015524, 20977304536, 5358790110, 306469, 637248, 31028, 576452, 54084903508, 54084903508, 17263411, 11994237001, 305813, 380452, 19078, 267044, 22320496919, 3119169536, 35537107, 2721501516, 186324, 563057, 18266, 193009, 1993520992, 1373658283, 16780856, 1698306387,
 1288711585, 6, 5061957, 624093, 844467, 902887, 1592394, 143484335065, 97013382899, 315687, 980477, 37244549559, 28678172275, 980477, 1020526, 24679865350, 8834366240, 308820, 648308, 30519, 563430, 67467452219, 67467452219, 19951153, 15661544665, 301346, 375104, 18822, 255715, 22109665237, 2681525069, 27224951, 3732125516, 191142, 558956, 18236, 189627, 3686003996, 2185318452, 12024776, 1576757590,
 1288711886, 7, 5020810, 596711, 868744, 884315, 1565816, 123288825577, 77918167967, 320509, 936151, 36067148411, 24910236074, 936151, 1053390, 22323240928, 6926388234, 313704, 626214, 31969, 553962, 51444858981, 51444858981, 15951735, 12201918414, 296540, 340613, 20015, 247665, 20605163724, 2223456389, 23620410, 1227180637, 230725, 552694, 18664, 191838, 3476423171, 1284794700, 13526381, 1345921646,
 1288712187, 6, 4930494, 508150, 828214, 741372, 1505835, 113674839669, 91413898958, 310962, 993473, 36239036498, 29049919374, 993473, 1094822, 20243285715, 6064616834, 296902, 614178, 31197, 529775, 62261652370, 62261652370, 18562405, 15252308896, 291702, 376991, 18827, 274104, 21913595289, 2538322215, 33450649, 4475084143, 192648, 590950, 18708, 219146, 2141682513, 1444829156, 9838703, 2188636202,
 1288712488, 6, 4824961, 454222, 805208, 714596, 1549557, 124182823458, 100920761845, 320326, 976189, 39063657225, 27336774637, 976189, 1039785, 21970080813, 7687487561, 310066, 615520, 30934, 551109, 78986109365, 78986109365, 20904071, 10180684868, 287500, 366097, 18361, 271827, 21626165861, 3136363268, 26703949, 1829242128, 197790, 555407, 18483, 192203, 3630550044, 1647777228, 17969208, 1221782338,
 1288712790, 6, 4839748, 469227, 816267, 723645, 1547039, 115945035277, 95420552693, 315682, 956958, 40828102709, 29753908449, 956958, 1050257, 21711076701, 6842531518, 313092, 615618, 31222, 547881, 63867453213, 63867453213, 17238042, 15737846535, 286272, 363782, 18821, 257607, 22412371589, 2917049916, 43343317, 4264837307, 189196, 559943, 18508, 191886, 3176531781, 1612139050, 32282934, 1369195156,
 1288713091, 6, 4977788, 580133, 786729, 809176, 1568035, 126494112596, 107915426640, 323489, 979680, 37249072750, 27949496381, 979680, 1063211, 18178081481, 5353166854, 314074, 651026, 31251, 534779, 79478520861, 79478520861, 17508444, 12679152612, 293513, 389173, 18372, 247841, 22532013505, 3130525635, 26580145, 1759422961, 187793, 578012, 19102, 194322, 2002665190, 1069100033, 14202691, 1731527196,
 1288713392, 6, 4830783, 655944, 742698, 859261, 1481538, 127374567227, 104287600796, 318537, 906817, 38470421300, 26942982418, 906817, 1043786, 21781827599, 6343075949, 305943, 585007, 30744, 521388, 81689094686, 81689094686, 20325241, 9683910538, 283750, 338955, 18256, 235599, 21558024725, 1812193091, 33799556, 3440839838, 184511, 567361, 18471, 187554, 2176663590, 1941943353, 17648381, 1309734973,
 1288713693, 6, 4850974, 667562, 721886, 836457, 1489619, 134349028250, 132661756674, 313832, 947049, 36844260605, 33309536650, 947049, 1024858, 20282802725, 8721034748, 302166, 590822, 31795, 525828, 106068226373, 106068226373, 18065757, 10014786343, 285331, 367277, 18616, 243600, 28314886038, 3003724150, 27150916, 1679796788, 179504, 566384, 18498, 185133, 3673070717, 1052490585, 13850487, 2764918065,
 1288713994, 6, 4783436, 698204, 700557, 825544, 1477856, 141897235744, 135855034378, 336333, 903746, 46116094468, 32004319582, 903746, 1003074, 18520627224, 4820193797, 298447, 617520, 30926, 494188, 104474186353, 104474186353, 15877121, 11617442557, 269378, 360858, 18011, 224503, 25753622028, 2278961298, 37224534, 3827815983, 179138, 573645, 18231, 171312, 2442692909, 899372119, 14795804, 968196572,
 1288714295, 6, 4680962, 656536, 675049, 790578, 1447119, 133786473322, 140689966312, 312613, 860779, 43838464032, 32342277423, 860779, 1041479, 19192572454, 6606789044, 287948, 605491, 30949, 483938, 117762320107, 117762320107, 22427009, 10888484127, 262694, 333016, 17785, 215580, 28256355741, 2460436174, 24907645, 1314303410, 179585, 616269, 18522, 165797, 2027024266, 1972841873, 26315241, 1339620622,
 1288714596, 6, 4744611, 685294, 659755, 802722, 1471479, 129943200075, 117284970048, 310632, 933232, 46645145885, 31382618313, 933232, 994851, 20013280874, 8009026979, 287590, 622918, 31247, 492034, 93240779195, 93240779195, 19476362, 8218953163, 260458, 387307, 18131, 236544, 25178862694, 2475203622, 33069920, 3599865517, 178417, 571396, 18412, 172352, 4637713853, 1052141493, 8950999, 1478030653,
 1288714898, 6, 4655187, 723548, 648437, 813981, 1413615, 137770871735, 165613152774, 320121, 886083, 52746342397, 33744654966, 886083, 983504, 19261709125, 4795390821, 301484, 566361, 30571, 478181, 132523376202, 132523376202, 19876866, 10383676441, 277516, 337708, 17942, 221240, 28368401894, 3699745649, 20712099, 1410655883, 186780, 554749, 18170, 164712, 2080093385, 890195569, 32979835, 475073115,
 1288715199, 5, 4623671, 697525, 615674, 786493, 1408958, 126643106482, 112126048367, 307359, 876426, 49573077192, 33714323617, 876426, 1025088, 21530358047, 5493765398, 292753, 580435, 31163, 467771, 91632035692, 91632035692, 19345164, 10093145819, 270109, 339770, 17277, 218172, 27018003673, 3211246435, 36892737, 3337696655, 179331, 596480, 19110, 164459, 1793015424, 1869973869, 20577079, 1064986865,
 1288715500, 6, 4806684, 711776, 590749, 771890, 1533265, 129221290829, 165940619541, 317519, 970050, 48814614803, 29894736784, 970050, 1000844, 17566456534, 7203456658, 287797, 680494, 31267, 497193, 132450660747, 132450660747, 22379986, 15095840349, 274830, 404726, 18348, 240662, 26671603167, 1914946180, 31370135, 1070426886, 176897, 565742, 18643, 172449, 4730901318, 994547981, 9002155, 792866865,
 1288715801, 6, 4662522, 726642, 575246, 773049, 1450403, 122476595882, 125826165095, 335232, 920628, 55952003012, 32129935695, 920628, 989603, 20433107375, 8379655628, 288202, 614664, 31073, 479786, 94774350185, 94774350185, 20087645, 10213794780, 260178, 352738, 17773, 254582, 25787232052, 2927217525, 19576928, 3293243924, 176403, 561767, 18066, 165184, 5262595616, 1184262846, 26598629, 1153446127,
 1288716102, 5, 4517228, 671168, 551445, 731298, 1412780, 120317373477, 159830825271, 305019, 907200, 45081364153, 36163180316, 907200, 974635, 20760433494, 7536391218, 282973, 585965, 31809, 475395, 135649964956, 135649964956, 18752822, 10711422975, 262888, 365201, 17563, 229768, 29705735914, 3103603528, 28542363, 2945772292, 171402, 557074, 18836, 164855, 2723201236, 2387845587, 12934104, 1291145804,
 1288716403, 6, 4466608, 670572, 520826, 707491, 1415171, 121139372785, 165109000812, 304767, 894065, 49968258466, 36624900697, 894065, 965974, 15943869543, 8459509388, 283888, 609688, 30833, 455376, 133875561195, 133875561195, 21929196, 8804032187, 260503, 374177, 17505, 212063, 30032091573, 2872993216, 19241681, 3504485582, 167754, 556381, 18189, 164459, 4795448516, 1097856889, 19759735, 1221798809,
 1288716704, 5, 4305455, 675715, 506513, 690437, 1350069, 119311146482, 183580526799, 316018, 823479, 45159245186, 37370299018, 823479, 949679, 17353365276, 6140942127, 277220, 573366, 30834, 434022, 154883123848, 154883123848, 20305526, 9472189719, 241996, 322212, 17285, 210855, 30472754395, 3291335807, 22390301, 3316775640, 163598, 546927, 17952, 149843, 3355941169, 845718646, 13072048, 1011588145,
 1288717005, 6, 4482440, 661370, 474116, 657474, 1350066, 118430622233, 199293240242, 309071, 852036, 53672308153, 34486011940, 852036, 1144852, 16459051474, 6720700814, 271011, 568930, 31547, 443299, 177648704037, 177648704037, 20865413, 7872926396, 237964, 346615, 17672, 218952, 27975844126, 3137002347, 22370908, 3229740381, 204459, 695522, 18865, 160766, 2246223359, 2208786972, 16370804, 1469574924,
 1288717306, 6, 4368936, 662165, 608001, 689569, 1315756, 122675464055, 141012707229, 300558, 843584, 53054329194, 41956758697, 843584, 939430, 18894932843, 8936814733, 264411, 566799, 31304, 418134, 110798147803, 110798147803, 21650037, 9365857017, 239931, 340236, 17538, 214297, 32121610804, 6332496164, 24633473, 3303122329, 159706, 557745, 18813, 158003, 6353242427, 770573185, 12267661, 1285124496,
 1288717607, 5, 4097826, 643802, 441679, 638818, 1272456, 122563026974, 135328315846, 292161, 804300, 55737789757, 35183308938, 804300, 935589, 18540696349, 6074083020, 262574, 549138, 30472, 395724, 107233483092, 107233483092, 18012127, 11626441251, 233976, 323884, 17221, 196697, 28904209715, 2790363697, 30231981, 3365871709, 158043, 568044, 18009, 146751, 2977310306, 920805754, 19879625, 1152097255,
 1288717908, 5, 4250429, 647347, 432252, 631527, 1317475, 120829616565, 99531333365, 296703, 860390, 58993069438, 28543486963, 860390, 992965, 18333444105, 4810562921, 260299, 596585, 31525, 393758, 75592828021, 75592828021, 21341172, 9327922013, 231228, 383794, 17666, 194592, 22872063360, 2488606706, 26255736, 2875565211, 153872, 619679, 18967, 156185, 1026626245, 1903099590, 12696118, 1220525557,
 1288718209, 5, 4119281, 641397, 424352, 617890, 1264870, 118424352877, 124927546754, 300222, 778305, 53897987956, 30594970229, 778305, 1010357, 16649863580, 8680492488, 254370, 549854, 55907, 370535, 97816577309, 97816577309, 21383686, 8680413952, 223765, 333547, 23646, 166511, 24581984549, 2566258445, 27846428, 3293777351, 147320, 616820, 41446, 161801, 4993041075, 1165805757, 17561589, 1285563685,
 1288718510, 5, 4087120, 668423, 407771, 621705, 1238551, 107415977828, 113181986031, 309839, 775702, 47827679687, 27010556853, 775702, 996673, 21794230473, 5574885797, 242487, 569634, 31159, 362171, 90846210311, 90846210311, 18334385, 7037000944, 212073, 347732, 17301, 168379, 22398959795, 2277347108, 22152119, 2142708715, 153300, 614056, 18767, 161651, 2330616527, 1113985873, 10854621, 1312929296,
 1288718811, 5, 4046975, 679108, 395252, 616169, 1232037, 115916492057, 144360066363, 315701, 776549, 50090746281, 28999470214, 776549, 964029, 18709477815, 5099954180, 242084, 563992, 31281, 360104, 124288389286, 124288389286, 24749699, 7546483089, 208389, 353879, 17107, 167422, 21980242295, 3396325487, 37070123, 3199851729, 157016, 575994, 18807, 159558, 1423792385, 2251407304, 18822458, 792680875,
 1288719112, 5, 4170532, 705032, 376492, 616149, 1272110, 109216836618, 126916959518, 330486, 854448, 52820597294, 31744581282, 854448, 962450, 15847771241, 6572648095, 242182, 586571, 30340, 379414, 104175341663, 104175341663, 16538761, 8866966140, 215528, 395546, 18421, 195085, 27021715058, 2700787266, 19864942, 1728138779, 155260, 571372, 18434, 164366, 4006027246, 1230547772, 10725175, 813214773,
 1288719413, 5, 4028348, 654013, 354151, 569977, 1245121, 103940780010, 103855024555, 304902, 837883, 54476105439, 30795128112, 837883, 937180, 16281429646, 6339319275, 246168, 558326, 30281, 376619, 81649555040, 81649555040, 18552971, 6056731522, 221043, 360322, 16725, 206438, 24459204620, 2498407815, 38824528, 3518243327, 157414, 562910, 18208, 148160, 2836663855, 1176280819, 20628404, 1507868568,
 1288719714, 4, 4002082, 652667, 341584, 556425, 1246051, 106471760270, 96372946506, 311304, 816724, 61757568055, 30566680948, 816724, 945056, 17564231889, 5136722849, 232850, 572748, 31429, 374940, 73301288738, 73301288738, 24353377, 8315186445, 202605, 367779, 17049, 199967, 26028088369, 2393518885, 20943582, 1894753798, 177221, 561150, 18141, 143002, 1850110136, 1858331461, 9525780, 975054604,
 1288720015, 5, 4047360, 647633, 329798, 549196, 1278351, 109689461889, 122261727972, 295167, 838273, 55212355689, 27088317486, 838273, 953305, 15398981562, 5958984577, 233555, 606304, 30638, 374782, 89891154241, 89891154241, 19608635, 13823723643, 196485, 408433, 17419, 188674, 19124754431, 2861147479, 31665204, 4886795537, 178819, 569451, 18323, 142405, 3572660370, 944491837, 22528982, 858241117,
 1288720316, 4, 3896612, 715638, 316045, 578634, 1185966, 101655973423, 138967002841, 326123, 758880, 58163325985, 32285736396, 758880, 920084, 15866112997, 4807407605, 231760, 550785, 30999, 339237, 113524160889, 113524160889, 17068192, 7835221644, 206927, 343797, 16382, 163318, 28712697831, 2381062784, 21747807, 998714530, 174334, 549825, 18017, 128882, 2400075165, 829849597, 15850390, 548317400,
 1288720617, 5, 3804838, 674472, 310940, 553441, 1155483, 100342761579, 191251940281, 308908, 722985, 58520213950, 33931074485, 722985, 940958, 14934768933, 6541574281, 220313, 548332, 31971, 321450, 169175221985, 169175221985, 21124023, 6764804404, 185924, 333519, 17193, 158970, 25947342522, 2835839155, 25707386, 4889168227, 170418, 570574, 18223, 131100, 2156216052, 1643660771, 13255072, 2205473455,
 1288720918, 5, 3825172, 663143, 296905, 538453, 1207433, 94029580518, 147786907940, 298936, 764842, 58998660438, 41152474547, 764842, 892849, 13847539674, 7281119959, 220499, 597898, 31023, 324573, 123773375364, 123773375364, 16387965, 8409597329, 185330, 374215, 17440, 159277, 36032346957, 2759810076, 15626632, 1782130154, 132611, 562862, 17859, 130716, 3542739385, 891982044, 13067198, 2139144370,
 1288721219, 5, 3747920, 652780, 289949, 531850, 1182047, 99075990156, 136355794352, 294775, 739771, 60475213641, 37002633332, 739771, 883373, 14366925360, 6804800270, 225827, 583505, 30990, 308681, 108996134997, 108996134997, 19105336, 8417647760, 201813, 343462, 16331, 150041, 30475080885, 2071394737, 29566899, 4225971449, 137954, 555501, 18213, 127046, 2567545189, 2811052224, 22415844, 661111251,
 1288721520, 5, 3581767, 615905, 283060, 499685, 1109834, 92493007647, 172285124731, 280741, 702572, 59802653661, 42561257126, 702572, 870396, 13180537372, 4671050979, 230781, 512663, 31338, 301978, 150445251538, 150445251538, 19255484, 5781162836, 191082, 315127, 16641, 150886, 36958739318, 3309224202, 17225331, 1981831700, 143507, 541478, 17645, 125324, 1818576033, 1790820847, 10452463, 502436810,
 1288721821, 5, 3825381, 659469, 273451, 520241, 1171122, 94752309767, 192742393679, 296869, 773900, 63394741859, 28552328101, 773900, 947439, 13499922905, 6279615556, 216417, 568789, 30412, 322502, 170867246353, 170867246353, 23610146, 6344676421, 182952, 379638, 16638, 166746, 22051959989, 2033973168, 23391871, 4210397722, 158530, 596219, 17770, 133124, 3522086246, 1011834696, 7547461, 1017248216,
 1288722122, 5, 3650827, 698780, 250905, 532086, 1114369, 103653435123, 195993969440, 317693, 718268, 64581729636, 36701835241, 718268, 868505, 14436072062, 5817094073, 217010, 531838, 31540, 301735, 166246322088, 166246322088, 17107081, 13210865313, 192648, 331780, 16737, 148820, 30885496792, 3682099190, 14111227, 1829823236, 137897, 540466, 17618, 125689, 3455422651, 1048355322, 25706035, 524229260,
 1288722424, 4, 3645726, 709362, 245490, 533884, 1119420, 96981132783, 194523004551, 324705, 684605, 61387113799, 33159660045, 684605, 886849, 15305311120, 6685667162, 215840, 541741, 31652, 297283, 172451134618, 172451134618, 22213971, 6306711045, 185864, 311058, 16673, 143462, 25654883567, 2585610832, 19882819, 4641021288, 141299, 553095, 18031, 123283, 1968450346, 2071607086, 15454595, 869627734,
 1288722725, 4, 3722134, 646259, 240183, 495983, 1182166, 91265042622, 156504746260, 295786, 770749, 57678715733, 34590567815, 770749, 882777, 13528948439, 5837702185, 210166, 587170, 30922, 321816, 136310445892, 136310445892, 23975476, 6384846697, 185616, 370199, 17157, 169827, 28862349451, 3428933619, 17228480, 1995642852, 136941, 549451, 18073, 126466, 2289398777, 1105736696, 14111949, 1784550273,
 1288723026, 5, 3682789, 701284, 227950, 513554, 1124379, 95483572191, 158838255427, 320956, 731894, 59020677286, 30346209908, 731894, 897282, 14013864729, 5147680819, 208639, 541216, 30951, 310244, 137038936724, 137038936724, 16650528, 5388316162, 186503, 324578, 16635, 172340, 20362436085, 3148773327, 15817117, 4466139710, 138798, 545492, 17842, 142428, 2563351211, 1193893954, 15960193, 767544416,
 1288723328, 4, 3662986, 683078, 222033, 500417, 1106034, 98153295046, 154780944755, 312314, 702164, 54418497604, 29902074670, 702164, 949677, 14303003887, 6255483078, 201608, 538646, 31655, 300925, 137323488214, 137323488214, 17651709, 4117649802, 175283, 326675, 16053, 156544, 23636179279, 3175710111, 19121194, 2826469482, 178172, 565483, 18172, 146444, 2315539831, 2222867727, 9384601, 661078380,
 1288723629, 4, 3610063, 699995, 220471, 505234, 1105102, 104912128216, 165221344247, 320537, 716912, 63823123974, 29826990255, 716912, 867583, 13038179974, 5929482315, 196235, 555394, 30754, 290977, 146442512707, 146442512707, 23275404, 6610112405, 179144, 348132, 16503, 146490, 21441421434, 3263396188, 15996494, 3867401967, 132660, 537814, 18246, 139068, 3269119670, 1053270115, 8293280, 1008357539,
 1288723930, 5, 3634051, 720878, 240385, 522121, 1094400, 102658039971, 161636367854, 329050, 715072, 67244953971, 28135738763, 715072, 863316, 15130874907, 4359254618, 199428, 555250, 30826, 277140, 134740140261, 134740140261, 15736830, 8330058054, 179740, 350211, 16472, 140383, 21145574232, 3333977990, 16681792, 3296664330, 133932, 545805, 18046, 126755, 1901856056, 1490778523, 7348871, 399718328,
 1288724231, 4, 3469683, 704000, 213587, 501464, 1044164, 101456044548, 109718062699, 323875, 659713, 66800856058, 28051526853, 659713, 848219, 13259448554, 5384260983, 192057, 527091, 30861, 261748, 93722483039, 93722483039, 16286646, 4892156382, 167195, 314938, 16393, 130700, 22103469642, 2094564661, 17015936, 3685914239, 134702, 542521, 17614, 113485, 1138630203, 2209435007, 12843353, 434263442,
 1288724532, 4, 3552641, 711754, 212222, 499594, 1094693, 106271969671, 161090259655, 332790, 686128, 66304492010, 28461528624, 686128, 847845, 14449841979, 7506646099, 192475, 563853, 31937, 274426, 138101971256, 138101971256, 19711837, 9982441361, 177018, 322958, 16936, 140351, 22812829472, 2205693903, 14705390, 3056226235, 130626, 538667, 18668, 120286, 4582676024, 1339080640, 9092299, 999001723,
 1288724833, 4, 3661095, 755388, 207279, 528250, 1113316, 102793621608, 148148375606, 340232, 733170, 67812289925, 30719207753, 733170, 851942, 13615136354, 3473524588, 199874, 570614, 30989, 280026, 124159236044, 124159236044, 18412428, 5871968105, 178426, 366866, 16709, 143110, 24954131441, 2462530813, 18866623, 3055976524, 128693, 542306, 17968, 123918, 849909188, 1298562229, 11331298, 415139046,
 1288725134, 4, 3522003, 758350, 206951, 527219, 1059389, 101507752043, 159159072933, 341873, 666215, 65669793278, 35529326790, 666215, 831098, 12985555909, 5117036955, 194300, 540404, 31558, 260730, 137073750468, 137073750468, 20766529, 8507882827, 172154, 323491, 16545, 125864, 27571314358, 4295448356, 20351055, 3383691163, 122452, 532641, 18951, 117101, 1823605489, 2228822962, 8115737, 502803134,
 1288725435, 5, 3523698, 763590, 205257, 529087, 1061625, 103323763072, 198755554966, 350325, 654130, 72100724101, 24027754353, 654130, 839096, 11934180399, 6421365628, 197405, 533105, 30622, 268311, 177689095249, 177689095249, 17819481, 5367287545, 169695, 312305, 15896, 128536, 18490960494, 1846667433, 18523013, 3271350729, 126944, 531492, 18436, 116694, 3389397787, 1481723596, 15343058, 945301687,
