Time, DurationAdd, BiFlowsIn, SocketsIn, SocketsOut, FlowsBiMonitored, FlowsBiNotMonitored, BytesBiMonitored, BytesBiNotMonitored, FlowsUniOutMonitored, FlowsUniOutNotMonitored, BytesUniOutMonitored, BytesUniOutNotMonitored, FlowsUniInMonitored, FlowsUniInNotMonitored, BytesUniInMonitored, BytesUniInNotMonitored, FlowsBiNMOutHighInHigh, FlowsBiNMOutHighInLow, FlowsBiNMOutLowInLow, FlowsBiNMOutLowInHigh, BytesBiNMOutHighInHigh, BytesBiNMOutHighInLow, BytesBiNMOutLowInLow, BytesBiNMOutLowInHigh, FlowsUniOutNMOutHighInHigh, FlowsUniOutNMOutHighInLow, FlowsUniOutNMOutLowInLow, FlowsUniOutNMOutLowInHigh, BytesUniOutNMOutHighInHigh, BytesUniOutNMOutHighInLow, BytesUniOutNMOutLowInLow, BytesUniOutNMOutLowInHigh, FlowsUniInNMOutHighInHigh, FlowsUniInNMOutHighInLow, FlowsUniInNMOutLowInLow, FlowsUniInNMOutLowInHigh, BytesUniInNMOutHighInHigh, BytesUniInNMOutHighInLow, BytesUniInNMOutLowInLow, BytesUniInNMOutLowInHigh,
1288622166, 8, 4453162, 2015755, 1734617, 1961114, 70809, 137728645807, 18912259220, 1107010, 128208, 52201521747, 2209302402, 128208, 584824, 24209505983, 4013376459, 16058, 3131, 65, 6866, 15783735634, 15783735634, 578625, 2298492517, 64460, 3604, 1713, 21907, 1958004547, 2325100, 82299701, 75144905, 73890, 417412, 3043, 16739, 1166301445, 43460281, 17000322, 2149221551,
1288622467, 9, 4404904, 1903854, 1693954, 1820005, 67593, 125854289731, 22665784870, 1017864, 134002, 47063415920, 2050499503, 134002, 685242, 22720973204, 2411609988, 16792, 3338, 53, 6258, 15886498027, 15886498027, 51581, 5848132664, 60222, 3435, 1361, 39232, 1830039054, 1403934, 39878960, 66850052, 65480, 531821, 2778, 11785, 1434878122, 49081106, 26075104, 205264434,
1288622768, 8, 4293045, 1931670, 1675036, 1831781, 68113, 127532319203, 21387693428, 1010257, 124621, 49097752847, 2151279292, 124621, 575620, 20976060253, 2228600755, 15730, 3470, 55, 6437, 17020832861, 17020832861, 421181, 3293988384, 62723, 3267, 1423, 24344, 1941500024, 1165653, 63715232, 74758123, 63236, 423198, 3163, 11765, 1277059358, 60034310, 19754895, 318530582,
1288623069, 8, 4299065, 1960627, 1676375, 1855800, 70033, 157737573593, 23510027756, 1016488, 118881, 45464346995, 1784761414, 118881, 554753, 26334510978, 3386658384, 18978, 3349, 58, 6596, 19974333286, 19974333286, 580847, 2632068499, 65341, 3158, 1392, 18375, 1455281518, 1224765, 22211653, 151943757, 65319, 410493, 2986, 11615, 1354595228, 42233851, 46637534, 1370151729,
1288623370, 8, 4346255, 1949488, 1742589, 1860793, 67284, 125609568383, 25759162307, 1044788, 114936, 51523612806, 3040911121, 114936, 552907, 23202617293, 3359874381, 15577, 3419, 65, 6159, 21358288093, 21358288093, 403337, 3393688646, 56241, 3391, 1367, 20730, 2506349562, 1317697, 106749852, 68712875, 68708, 409264, 2784, 11625, 1202318853, 43352943, 30867636, 1260623050,
1288623671, 8, 4389604, 2008351, 1673430, 1866782, 87020, 127776886726, 26305748880, 1062781, 125108, 54484505577, 1835290688, 125108, 575867, 22184317439, 2545020232, 16778, 23008, 54, 6460, 22273430487, 22273430487, 565027, 3004465558, 63906, 10532, 1284, 20060, 1595040682, 1637310, 36542450, 76822352, 64101, 441226, 3114, 12478, 1193834887, 60930435, 38295976, 427011361,
1288623972, 9, 4273832, 1969181, 1655712, 1856703, 65141, 157320752859, 35529281549, 1014732, 116486, 49827791548, 2704296888, 116486, 546910, 26757800006, 3052124090, 17416, 3458, 54, 6045, 30935659741, 30935659741, 370351, 3677984722, 61469, 5169, 1320, 18616, 2482163983, 1522805, 79162966, 84962244, 63341, 414740, 2992, 11753, 1180658650, 42534259, 48916538, 912216329,
1288624273, 7, 4263002, 1969426, 1636355, 1828040, 69076, 160159321510, 26196858840, 1012136, 116826, 57846285758, 2664544229, 116826, 553559, 21436620457, 1817787750, 18028, 3531, 52, 6135, 21642898797, 21642898797, 351410, 3530585981, 63726, 3760, 1527, 18334, 2503205566, 1436820, 13755099, 34097872, 64875, 416052, 2773, 11930, 586774051, 44155510, 20292141, 813083488,
1288624574, 8, 4370150, 2046205, 1658602, 1930274, 66770, 124971939510, 19504092994, 1092339, 121511, 48205561363, 2439233852, 121511, 558873, 16958353102, 1762455747, 17371, 3588, 65, 5868, 17532869163, 17532869163, 250946, 1129612491, 62517, 5812, 1692, 20566, 2211818140, 1787456, 89647179, 66248901, 63612, 415554, 3109, 11864, 957546156, 59630104, 33457514, 122642530,
1288624875, 9, 4454394, 2114313, 1669279, 1979467, 70525, 127185234903, 20561592962, 1127529, 117582, 53123973612, 1497738241, 117582, 562738, 21398309659, 1976677940, 18836, 3610, 53, 6162, 17459338374, 17459338374, 582126, 2291236881, 61280, 3174, 1770, 20918, 1340873228, 1365793, 19830655, 36777645, 63918, 411029, 2717, 11806, 583804024, 42605319, 20081956, 777348170,
1288625176, 9, 4514338, 2127861, 1673623, 2002560, 80456, 118610792203, 23545645443, 1122972, 108674, 48541616094, 2948706732, 108674, 602473, 22650198163, 1463380249, 30352, 3759, 51, 6170, 19554338855, 19554338855, 73680, 2882146736, 53519, 3040, 1782, 20604, 2718459737, 1541379, 54988246, 94086707, 103687, 410305, 2929, 12350, 710831141, 42283859, 25022150, 336724052,
1288625477, 8, 4542736, 2107053, 1651822, 1960541, 83214, 136660465067, 20606757014, 1136985, 119771, 65442356517, 1957357802, 119771, 658381, 21165394533, 2787137585, 31582, 4394, 67, 6604, 18088141717, 18088141717, 860207, 1601032688, 62770, 3135, 1895, 22546, 1743896174, 1430780, 39459388, 57501930, 102112, 474113, 3112, 12681, 898067766, 62625544, 16355312, 1283842835,
1288625778, 8, 4430053, 2089671, 1661593, 1940864, 66973, 145406181531, 27937014918, 1135656, 138306, 57847395396, 2708619758, 138306, 551644, 23670270781, 2609905862, 17135, 3427, 57, 5773, 24159692361, 24159692361, 6366823, 2865587204, 62380, 3222, 1742, 37077, 2393037319, 1441824, 68366382, 82191764, 67970, 408371, 2712, 11876, 995731056, 42397728, 27142611, 520413730,
1288626079, 11, 4373366, 2107286, 1608997, 1945335, 66990, 123156261430, 18241134648, 1112287, 128865, 64533599238, 1940055353, 128865, 539090, 19318407169, 1194029447, 16347, 3292, 55, 6253, 15397371739, 15397371739, 699384, 1739805561, 58746, 2990, 1761, 35073, 1740126562, 1528743, 19852915, 81427625, 63633, 406623, 2890, 11537, 403924786, 42294164, 4858200, 273654868,
1288626380, 8, 4384763, 2113338, 1605456, 1934259, 67291, 128347659688, 16407753396, 1118714, 111827, 61106580635, 2286138713, 111827, 564811, 19791049043, 2005227611, 17151, 4676, 54, 5661, 14196855426, 14196855426, 254212, 1002745585, 58317, 3192, 1740, 18847, 2100952866, 1201867, 61956531, 68089354, 62214, 433750, 3310, 11211, 858638890, 61661753, 10239714, 675428532,
1288626681, 8, 4376494, 2145625, 1578030, 1925863, 69418, 137247550207, 21067424228, 1140685, 122216, 70753983273, 2129640501, 122216, 537248, 23899531070, 3009047446, 20982, 3263, 52, 5697, 17237682257, 17237682257, 451198, 2783616008, 67558, 3105, 1691, 19521, 1822539721, 1344063, 20824790, 68179242, 62204, 407039, 2772, 10954, 1473878881, 42803445, 24638949, 935614486,
1288626982, 8, 4430761, 2241562, 1533094, 1936092, 73605, 135313438459, 22671916997, 1163408, 113502, 63595768898, 2091140897, 113502, 544109, 21962632027, 1511325866, 18391, 10184, 55, 5546, 19142051887, 19142051887, 6300950, 2339661397, 61345, 3102, 1775, 17611, 1928019337, 1513550, 56699758, 40418387, 61888, 410664, 2804, 11438, 414507497, 41744790, 2234583, 131059000,
1288627283, 8, 4393616, 2171474, 1526326, 1929320, 84945, 151641604609, 20804748281, 1113289, 122166, 77934584341, 1623925886, 122166, 562812, 19557088138, 2070258393, 17460, 22806, 56, 5628, 17186424823, 17186424823, 1018480, 2328114479, 62514, 10788, 1767, 17576, 1394842521, 1753021, 34389887, 66869426, 59323, 433146, 3593, 12321, 1468746901, 61456771, 17019817, 121838605,
1288627584, 8, 4274602, 2164545, 1483109, 1902879, 63468, 143077684229, 22367206733, 1106765, 103544, 63698276800, 1709471936, 103544, 535130, 20047868050, 2774475290, 16162, 3176, 57, 5401, 19346777859, 19346777859, 76571, 2175232762, 55011, 3353, 1648, 14957, 1545395632, 1380545, 23244515, 59201927, 63589, 404357, 2741, 12296, 1424309664, 42799868, 30755618, 577802329,
1288627885, 7, 4233050, 2190609, 1409948, 1877064, 64173, 150603899532, 18809230892, 1103357, 107483, 82926817222, 1913121758, 107483, 536201, 19300629966, 2259721429, 15686, 3435, 44, 6050, 13982237674, 13982237674, 957794, 2559250552, 56792, 3223, 1802, 15894, 1780773220, 1871677, 22416342, 26288703, 64533, 405685, 2841, 12182, 463251180, 41982230, 11706209, 602228430,
1288628186, 7, 4126921, 2139215, 1366409, 1811214, 62338, 163438179425, 18391143305, 1070561, 101625, 66448629801, 2149637170, 101625, 532357, 17781947369, 2022440480, 14669, 3455, 67, 5929, 16056224016, 16056224016, 110864, 1587633473, 53568, 3002, 1670, 14510, 2015260865, 1127623, 23702340, 36448066, 60949, 404393, 3136, 12608, 997659242, 59586977, 19243464, 405285834,
1288628487, 7, 4244742, 2150269, 1313127, 1780669, 65622, 157335797044, 15376638403, 1066543, 108622, 80581680222, 1630402729, 108622, 679323, 18866578126, 3135668277, 17082, 4951, 56, 5339, 11375370241, 11375370241, 717853, 2957414141, 57919, 3288, 1722, 15019, 1399043906, 1427011, 61220886, 71564351, 60072, 553835, 2766, 12204, 1127459991, 50485105, 26425507, 590109969,
1288628788, 7, 4053413, 2129353, 1297420, 1766272, 62020, 152779703789, 17066744220, 1068362, 102053, 77080841769, 2724749689, 102053, 532827, 20564064640, 1784497703, 13327, 5330, 45, 5146, 13820899433, 13820899433, 165912, 1216861950, 52689, 3313, 1753, 14141, 2533392315, 1709893, 17966872, 77623138, 65726, 400700, 2768, 13556, 862206134, 41555656, 10991940, 467108024,
1288629089, 7, 4064285, 2172860, 1253905, 1767737, 60579, 177190388794, 17917531670, 1081509, 110460, 87337150228, 1924498661, 110460, 534744, 23444286061, 2179955132, 14301, 3363, 53, 5126, 15549525431, 15549525431, 782815, 1147213472, 58847, 3303, 1657, 15979, 1704300711, 1408192, 43815677, 97338330, 68185, 397247, 3151, 16423, 789868246, 60550659, 16710693, 916957562,
1288629390, 7, 4068928, 2183529, 1246958, 1762042, 58733, 146610447962, 21757717291, 1091513, 110244, 68117267376, 2302666241, 110244, 536677, 21045686157, 2975825227, 14346, 3906, 57, 5226, 18052919564, 18052919564, 96851, 2986825049, 54400, 3138, 2156, 17183, 2161752137, 1235686, 29220152, 44065943, 63713, 401767, 2760, 14970, 1011384184, 42404881, 24561857, 592015200,
1288629691, 9, 4108164, 2233533, 1220729, 1782082, 58200, 153791591368, 15155068168, 1095845, 120892, 68614879776, 1094432151, 120892, 541794, 19169929836, 1673681141, 14649, 3333, 44, 5369, 11936772889, 11936772889, 47382, 2194414994, 51176, 3287, 1724, 36082, 965171890, 3121621, 21810628, 22318132, 74277, 400246, 2926, 14886, 773439071, 48842428, 8798946, 402349235,
1288629992, 11, 4167160, 2298688, 1213206, 1805385, 62739, 124877677444, 13117534528, 1150106, 118237, 86473079658, 2544072302, 118237, 541214, 10624568860, 1084237044, 13155, 4888, 49, 4944, 11780991095, 11780991095, 717875, 940524139, 48596, 6700, 1755, 30853, 2328515188, 1627852, 37389930, 103171273, 79561, 394555, 2935, 14990, 136780110, 40630810, 22786498, 232054731,
1288630293, 7, 3991490, 2168606, 1148631, 1712716, 72289, 182668736360, 27095624228, 1042304, 116841, 93879773843, 1540230403, 116841, 550076, 19357787091, 2035234116, 21057, 10737, 50, 5474, 22187841828, 22187841828, 130337, 2656120468, 60006, 9641, 1624, 17400, 1292998472, 1773468, 46426920, 43846737, 82420, 403263, 2889, 14678, 730387127, 43726095, 27893064, 324264715,
1288630594, 7, 3914423, 2127360, 1149677, 1683424, 62478, 175788749970, 26198383599, 1019036, 104958, 86899040097, 2428323057, 104958, 535444, 21690708258, 2253563231, 16252, 3511, 49, 5170, 23504341769, 23504341769, 55821, 2158256116, 54317, 3373, 1715, 16780, 2277995674, 1328345, 19746017, 64220903, 70344, 398940, 2942, 14819, 866178140, 61242192, 16261535, 375942757,
1288630895, 10, 3994783, 2197711, 1073362, 1667638, 85609, 149825144504, 13461929744, 1052121, 108652, 94201902648, 1877998657, 108652, 592802, 12778238572, 773307480, 16225, 29870, 55, 5242, 11673355158, 11673355158, 1247725, 742584879, 58577, 3390, 1680, 17747, 1486771762, 1366793, 29860954, 51863938, 62274, 456439, 2927, 24685, 199960297, 45957328, 14535482, 403340570,
1288631196, 6, 3938418, 2186323, 1100680, 1680759, 62738, 188799194554, 23513668726, 1035041, 107310, 91382023811, 2744771994, 107310, 544456, 17765834113, 1849102065, 15635, 3595, 57, 5357, 19806738121, 19806738121, 130856, 1876948894, 56006, 4302, 1711, 16406, 2578374139, 1400593, 32735547, 50634989, 59121, 420824, 2890, 14805, 614328788, 46499782, 24227997, 280289533,
1288631497, 7, 3997404, 2225552, 1050193, 1694393, 59723, 179734048612, 14928695160, 1044319, 108379, 93914670209, 2262968842, 108379, 613693, 21332119064, 2895106484, 16131, 3864, 56, 5023, 11829997706, 11829997706, 857430, 2415978475, 59097, 3624, 1699, 16651, 1796692627, 1847577, 26142322, 39269298, 58595, 491407, 2937, 14865, 847661493, 71646606, 16111437, 1029373528,
1288631798, 8, 3962010, 2244951, 1022984, 1663703, 58130, 137978000808, 12649055206, 1065090, 98330, 96790144462, 4014241795, 98330, 598105, 16036940822, 489855653, 13681, 3462, 52, 5085, 10066405106, 10066405106, 63610, 1214317840, 49891, 3303, 1719, 14538, 3859902723, 1211181, 26100007, 20985116, 68300, 466644, 2908, 15127, 113416387, 45288116, 4149507, 182575451,
1288632099, 7, 3822395, 2201937, 999277, 1630573, 54698, 183214643720, 12180639185, 1044132, 88749, 111926628773, 1661231081, 88749, 536578, 15816815358, 1705459979, 12701, 3218, 53, 4971, 10683365254, 10683365254, 756538, 731968841, 44445, 3259, 1620, 13246, 1105180454, 1117658, 36939418, 68184416, 60099, 401034, 2961, 26609, 406221766, 44924011, 19186750, 340049101,
1288632400, 6, 3872112, 2167149, 1029383, 1623485, 56046, 148711776075, 16321187300, 1043387, 96409, 89257911818, 2744701026, 96409, 580700, 16841253349, 2305336953, 13209, 3231, 45, 4883, 15052797694, 15052797694, 114057, 813339701, 46839, 3225, 1661, 15323, 2437468114, 1695333, 24063186, 168215887, 121759, 395735, 3041, 17290, 716468643, 58434254, 13970857, 620168772,
1288632701, 7, 3829129, 2175112, 1023728, 1618695, 53999, 171186733203, 12791987528, 1051213, 108170, 82978764904, 993309416, 108170, 527600, 17482491885, 1078177562, 14520, 3633, 53, 4483, 10646534868, 10646534868, 466887, 1687985057, 62091, 3122, 1570, 15580, 785824118, 1151404, 21561298, 40360664, 60635, 402273, 2908, 14422, 332764339, 42096804, 6792895, 410265752,
1288633002, 8, 4150061, 2442337, 1024374, 1751093, 58410, 124961296972, 10107809067, 1166329, 122650, 105541683149, 1696722392, 122650, 559598, 9675767804, 1663445413, 12277, 3269, 61, 5252, 9118189864, 9118189864, 150127, 408447913, 50101, 3177, 1626, 33574, 1514815061, 1648236, 17147993, 30640783, 75555, 407477, 2841, 15090, 161461173, 42545649, 2205093, 184068290,
1288633303, 7, 4008770, 2357992, 1011063, 1705186, 51423, 160245448319, 9085932588, 1128341, 107067, 94804712910, 1858724235, 107067, 534884, 18016485708, 1244099547, 12038, 3312, 52, 4972, 7473395056, 7473395056, 51272, 1088971673, 43781, 3604, 1560, 32752, 1412674642, 3695158, 26994335, 89914569, 55437, 396868, 3140, 15018, 468962201, 66318988, 9492425, 347232776,
1288633604, 6, 3920499, 2287710, 977031, 1656581, 57220, 155869089401, 14054564862, 1093203, 99408, 93554409095, 2685925889, 99408, 553290, 19967680366, 1281251524, 12094, 3840, 61, 4913, 11247479280, 11247479280, 1291481, 1191150925, 47945, 3176, 1518, 17641, 2228145025, 1385480, 24364597, 68806376, 56062, 416041, 2913, 14728, 568004587, 43960834, 19171435, 254226828,
1288633905, 7, 3796526, 2227693, 938523, 1615184, 52774, 162698331784, 17763793332, 1051320, 96268, 95551063763, 2041114142, 96268, 534404, 14421943341, 1690461104, 12720, 3319, 46, 4814, 16077518346, 16077518346, 63814, 961991797, 49045, 3118, 1512, 15371, 1601910897, 1482848, 27482709, 63122787, 55764, 404242, 2778, 14583, 280096730, 44160639, 16914407, 225195835,
1288634206, 6, 3791616, 2228206, 924363, 1609592, 63502, 198100339357, 12206618930, 1050257, 94589, 97867397352, 2533872600, 94589, 531834, 16691024450, 1225237626, 19236, 3581, 68, 4609, 10292831155, 10292831155, 350778, 858031377, 45472, 3372, 1639, 14685, 2379512072, 1379838, 21487122, 23825923, 56538, 406442, 3133, 15770, 340386405, 64646340, 16998861, 421972679,
1288634507, 7, 3832428, 2240899, 913779, 1605512, 53442, 196522639884, 20822024946, 1046553, 100782, 96437547104, 1789127282, 100782, 573414, 16150499432, 973063938, 12463, 4060, 56, 4718, 18883373071, 18883373071, 575364, 1119340824, 52941, 3312, 1663, 16522, 1490707808, 1406117, 28990808, 63786070, 58782, 449303, 3547, 15429, 383635112, 47989921, 8065894, 195065457,
1288634808, 7, 3982896, 2266288, 934839, 1625431, 89724, 165399703634, 9819122288, 1057135, 99062, 88592120521, 1816237303, 99062, 644219, 16963110957, 1812312304, 12265, 36583, 47, 4402, 8285948060, 8285948060, 463967, 959082625, 46500, 3310, 1568, 16241, 1560899329, 1304093, 60096058, 25901005, 57649, 517279, 2849, 15112, 306106293, 51163654, 3626300, 509900785,
1288635109, 7, 3861008, 2326467, 895493, 1645496, 52654, 161685073098, 20509421125, 1070302, 92834, 89768221436, 1692006727, 92834, 542581, 13155466395, 1400409987, 12072, 3223, 42, 4833, 18530756681, 18530756681, 69514, 1064920967, 43878, 3138, 1571, 16773, 1495329429, 1584536, 28505167, 49700687, 56638, 416449, 2675, 15483, 529292243, 66415364, 15430341, 376462936,
1288635410, 6, 3818073, 2335794, 842653, 1622732, 56683, 212169768059, 26069345152, 1065898, 96521, 102889162268, 1757908498, 96521, 533931, 15725971440, 1009030501, 11315, 4795, 50, 4607, 24475345137, 24475345137, 829605, 1101604403, 44956, 3102, 1549, 15504, 1468549311, 1326595, 75286102, 41718602, 54833, 412347, 2939, 14735, 461743782, 44896535, 17650020, 136459951,
1288635711, 7, 3812374, 2326820, 841606, 1607264, 52700, 171404686044, 37139957400, 1049683, 91510, 91736830161, 1995861803, 91510, 546707, 14887595366, 1782559092, 11985, 3803, 61, 4992, 35593470486, 35593470486, 96255, 909642268, 44167, 3303, 1472, 15144, 1767876230, 1218969, 30501917, 58710025, 54550, 425831, 2811, 14925, 495065311, 46980168, 3251465, 145589344,
1288636012, 7, 3886011, 2389933, 848849, 1664904, 54260, 176609621322, 12822079469, 1072047, 95789, 114298184672, 1870957901, 95789, 542342, 18412117485, 1182860419, 10771, 3338, 45, 4702, 10951516675, 10951516675, 329273, 1264144710, 44077, 3370, 1572, 15814, 1608997606, 1800718, 44389084, 61250916, 55448, 421232, 2802, 14920, 473434033, 67379033, 26319084, 200957091,
1288636313, 7, 3864899, 2321570, 846606, 1633931, 55444, 221078910459, 22976797211, 1049785, 100545, 110441073230, 1824432925, 100545, 585844, 17056482499, 940302567, 12984, 3619, 43, 5517, 20733200332, 20733200332, 570494, 1239765130, 51175, 3341, 1636, 16870, 1608434486, 1319201, 28929732, 57326725, 86859, 421543, 2995, 16332, 365158090, 55198175, 21568178, 267565887,
1288636614, 6, 3641321, 2185295, 777288, 1522957, 57850, 180841134692, 26663258731, 969136, 116556, 113074199943, 1941212220, 116556, 548756, 14367397401, 1427795167, 12742, 3248, 56, 4432, 25180916752, 25180916752, 355017, 1049989920, 43887, 2898, 1496, 32484, 1732662778, 1241604, 42935561, 37084746, 70979, 398948, 2836, 15249, 496783870, 42887671, 9810580, 344063324,
1288636915, 6, 3658637, 2222787, 759749, 1520225, 67303, 212174695036, 17947044676, 997706, 98653, 114426438107, 1930514962, 98653, 553449, 14158870801, 1346873850, 24445, 3351, 37, 5510, 15543509062, 15543509062, 44481, 1235401663, 42848, 3059, 1515, 23572, 1704032114, 2432857, 35998721, 42393559, 67342, 400216, 2761, 18207, 309228692, 64774593, 49439576, 313150786,
1288637216, 6, 3624728, 2158632, 726552, 1483022, 57814, 210555601862, 11665212005, 948541, 92744, 121830313687, 1262377995, 92744, 631921, 16502196200, 1075100167, 11683, 5367, 60, 5844, 9916345707, 9916345707, 852851, 1248013768, 45220, 3055, 1460, 12590, 963008007, 1287958, 56714501, 109132400, 71081, 438208, 35499, 16289, 350254533, 47247714, 8513827, 329824855,
1288637517, 7, 3615358, 2198238, 764309, 1497493, 53703, 213859046613, 7654351586, 1005801, 98829, 114813541379, 1631952470, 98829, 542049, 14002202634, 1387005232, 12106, 3443, 46, 5141, 6570757047, 6570757047, 104829, 400181554, 53568, 3068, 1514, 12362, 1373807361, 1231946, 22335065, 27726197, 53167, 399802, 2907, 14809, 411256284, 44202394, 3868009, 410084375,
1288637818, 6, 3605253, 2217989, 746149, 1497157, 53491, 212009972706, 11001984485, 1009278, 89406, 123045523919, 1189009252, 89406, 540268, 15203642555, 1962523078, 11158, 3179, 34, 4419, 9257504084, 9257504084, 334734, 1372815609, 42502, 3084, 1515, 12524, 868961919, 1313019, 40370621, 81666251, 70016, 391681, 2688, 14282, 589843523, 480457924, 25581759, 300974994,
1288638119, 6, 3651241, 2304110, 737236, 1542977, 51467, 204620863077, 14222461799, 1029249, 88861, 116801161202, 1703972110, 88861, 511373, 16323071657, 1321931897, 11088, 3208, 32, 4809, 13036848637, 13036848637, 585055, 567041855, 44592, 3067, 1446, 13177, 1345981769, 1197316, 25659700, 43159192, 50824, 390962, 3760, 14472, 574787690, 44987729, 3609683, 356541548,
1288638420, 6, 3765305, 2294382, 703798, 1517368, 55679, 191424005069, 13501963708, 1012297, 87408, 111083650114, 1296579101, 87408, 665303, 14866183542, 1637530883, 11993, 5771, 47, 4273, 11930747784, 11930747784, 371995, 871189524, 41268, 3854, 1476, 12229, 1051373483, 1098429, 28306431, 55935704, 53824, 551541, 2998, 14652, 444761002, 50458605, 3911113, 647065919,
1288638721, 6, 3604891, 2291576, 706254, 1525903, 52539, 190632468041, 10357099727, 1012843, 84114, 112701516145, 1445909979, 84114, 510731, 15197342178, 1455982296, 11972, 3202, 41, 4262, 8019389817, 8019389817, 458515, 1818230148, 41751, 3281, 1424, 12014, 1070595020, 1860899, 31981061, 45894958, 54386, 392349, 2737, 14922, 418209901, 65799518, 14557669, 580551438,
1288639022, 6, 3569774, 2240839, 695001, 1476305, 54018, 192543787467, 8505729251, 997312, 86870, 97351711791, 1155882543, 86870, 534403, 15317107685, 1228068597, 11979, 3201, 37, 4173, 7711732973, 7711732973, 586806, 351866499, 41226, 2959, 1437, 13037, 884083245, 1013801, 32451948, 54239562, 80595, 390601, 2986, 14856, 504672321, 46846745, 10520715, 394415523,
1288639323, 6, 3606202, 2311957, 684903, 1507681, 52868, 186873259612, 12924682023, 1026488, 87088, 104536730668, 1359803764, 87088, 508456, 16395415276, 1619445670, 12439, 3299, 32, 4105, 11642836329, 11642836329, 69202, 650805388, 42502, 2967, 1481, 13324, 1044362625, 1189075, 32097541, 64638771, 52722, 392383, 2882, 14671, 439463946, 43168325, 44407291, 549911974,
1288639624, 5, 3484485, 2195404, 680879, 1449937, 52262, 181090982861, 13238735578, 974704, 92628, 92830309065, 1667830263, 92628, 502343, 12933036773, 1688219879, 10983, 3330, 43, 4420, 10990793939, 10990793939, 479335, 1655673371, 46272, 2989, 1519, 12325, 1399175810, 1546318, 34601871, 51763265, 53738, 389087, 2709, 14543, 713245963, 66209239, 6852356, 483617632,
1288639925, 7, 3516787, 2202717, 677420, 1448534, 52823, 175345702547, 13255857705, 965630, 96264, 94326202192, 1195245821, 96264, 525950, 13465991926, 1151928302, 11707, 3297, 43, 4763, 11841972556, 11841972556, 622323, 835992970, 50085, 2922, 1507, 14173, 986211106, 1111101, 26639419, 56921710, 52528, 386580, 3041, 14844, 448426481, 44240913, 8269216, 343135243,
1288640226, 6, 3557902, 2132264, 756637, 1415075, 53691, 174700345619, 8412270143, 1001874, 114941, 87822014900, 1369454493, 114941, 539208, 16217253410, 1668500296, 11115, 3394, 34, 4628, 6236337649, 6236337649, 67390, 1324905572, 58331, 3454, 1538, 18488, 1095925922, 1152932, 19603720, 49167929, 53908, 387968, 2734, 16452, 739355138, 43006376, 25451043, 592274318,
1288640527, 6, 3627128, 2198326, 794827, 1478226, 51387, 179317241745, 19954079097, 984918, 109914, 92033468542, 1439748219, 109914, 511210, 15976095381, 1329307342, 11732, 3214, 37, 3088, 17754323336, 17754323336, 481931, 1437138119, 45321, 2991, 1454, 34998, 1232320207, 1183534, 20829094, 59792527, 56022, 382585, 2817, 11858, 502851679, 66954381, 7576518, 425997858,
1288640828, 6, 3596056, 2245921, 725503, 1480407, 53517, 183567319994, 15081503798, 1006421, 93241, 90515366403, 1515934242, 93241, 516216, 15347768795, 1315687591, 11737, 3236, 49, 6154, 13835906994, 13835906994, 593992, 667125876, 43269, 2996, 1429, 18506, 1257889164, 2178287, 19570420, 44871075, 54625, 380085, 3111, 21954, 262633963, 44311460, 15861964, 703534854,
1288641129, 6, 3453301, 2161985, 679282, 1421809, 47988, 183914529869, 15003839613, 950611, 93865, 93112823463, 2355089877, 93865, 507929, 18622200362, 1429817574, 10710, 3105, 32, 2109, 13061110652, 13061110652, 70864, 1111069087, 50974, 2960, 1381, 11309, 1364336721, 1075384, 17669664, 56620937, 68106, 381479, 2732, 8691, 444661526, 43451818, 24784137, 659393972,
1288641430, 6, 3557012, 2180977, 727755, 1463237, 61641, 169692740640, 16211358590, 957407, 81630, 97410956439, 1534778797, 81630, 542553, 17927683396, 1632656427, 11921, 14523, 59, 2177, 13883707978, 13883707978, 483629, 1633487566, 37070, 2835, 1463, 12266, 1201322577, 1194797, 21286640, 41587162, 68875, 381117, 40252, 8775, 601393491, 66983138, 8554927, 462434337,
1288641731, 6, 3554963, 2206475, 708804, 1474701, 49562, 214647705071, 15368733179, 972557, 83173, 111237965487, 2306238768, 83173, 545825, 15030152983, 899404712, 11151, 3514, 55, 2246, 13601619933, 13601619933, 827195, 1172216147, 41288, 3413, 1482, 11766, 1143194482, 1245167, 18948079, 38219445, 67450, 391914, 36266, 8882, 413590281, 44708091, 11041422, 138461086,
1288642032, 6, 3422911, 2172913, 694102, 1453309, 48786, 202343696029, 10459183717, 957566, 77597, 88233679589, 1439234439, 77597, 468358, 16744531443, 1823026765, 10519, 3182, 33, 2487, 8986979069, 8986979069, 59244, 557127555, 35553, 3030, 1387, 10643, 1125798150, 1180635, 18425620, 57395157, 51667, 369973, 3031, 9108, 880627570, 42487887, 16870159, 646320539,
1288642333, 6, 3416754, 2172684, 687899, 1474040, 50104, 191997149785, 9832836539, 942603, 77661, 99030120693, 1499429786, 77661, 465568, 14372764323, 1530233602, 11799, 3206, 34, 2872, 6996258940, 6996258940, 4870542, 2065507165, 37108, 2879, 1324, 11346, 1356690340, 1573625, 27788691, 35547774, 52360, 366064, 2699, 8901, 519250321, 65911472, 13353115, 392322582,
