BiFlowCache STAT 1288761001, 0, 7, 10075461, 6691924, 2806425, 2806425, 3898616, 5625757, 2947379, 5625757, 36473443, 75240839, 30620191, 3048237945, 3003617297, 
BiFlowCache STAT 1288761301, 0, 7, 10345124, 6863358, 2978618, 2978618, 3870184, 5668100, 2936275, 5668100, 36473443, 75240839, 30450185, 3051216560, 3006425906, 
BiFlowCache STAT 1288761601, 0, 8, 10225256, 6841127, 2892997, 2892997, 3957662, 5750398, 2810699, 5750398, 36473443, 75240839, 30273731, 3054109897, 3009142788, 
BiFlowCache STAT 1288761901, 0, 8, 10315209, 6925374, 3006231, 3006231, 3914516, 5748398, 3008231, 5748398, 36473443, 75240839, 30018379, 3057115831, 3011893371, 
BiFlowCache STAT 1288762201, 0, 7, 9985214, 6719747, 2865152, 2865152, 3850878, 5742385, 2871165, 5742385, 36473443, 75240839, 35603725, 3059980947, 3020343833, 
BiFlowCache STAT 1288762501, 0, 7, 10165391, 6864652, 3014217, 3014217, 3857074, 5753026, 3003576, 5753026, 36473443, 75240839, 37644467, 3062995171, 3025398799, 
BiFlowCache STAT 1288762801, 0, 8, 10405145, 6951246, 3008197, 3008197, 3945538, 5896777, 2864446, 5896777, 36473443, 75240839, 37464331, 3066003356, 3028226848, 
BiFlowCache STAT 1288763101, 0, 8, 10165279, 6836786, 2960520, 2960520, 3876805, 5833264, 3024033, 5833264, 36473443, 75240839, 37300439, 3068963886, 3031023485, 
BiFlowCache STAT 1288763401, 0, 7, 10285038, 6924618, 2939447, 2939447, 3970028, 5762961, 3009750, 5762961, 36473443, 75240839, 37289901, 3071903322, 3033952384, 
BiFlowCache STAT 1288763701, 0, 8, 10652479, 7167716, 3070861, 3070861, 4103371, 5880751, 2953071, 5880751, 36473443, 75240839, 37159812, 3074974184, 3036893157, 
BiFlowCache STAT 1288764001, 0, 8, 11574771, 7680584, 3389903, 3389903, 4302301, 6323185, 2947469, 6323185, 36473443, 75240839, 36540925, 3078364081, 3039664167, 
BiFlowCache STAT 1288764301, 0, 8, 11064713, 7358881, 3175235, 3175235, 4169985, 6417225, 3081195, 6417225, 36473443, 75240839, 36313070, 3081539314, 3042611545, 
BiFlowCache STAT 1288764601, 0, 8, 11454528, 7653294, 3338077, 3338077, 4318935, 6363085, 3392217, 6363085, 36473443, 75240839, 35911267, 3084877392, 3045547819, 
BiFlowCache STAT 1288764901, 0, 9, 11454424, 7681052, 3320132, 3320132, 4358004, 6504777, 3178440, 6504777, 36473443, 75240839, 35401834, 3088197522, 3048358517, 
BiFlowCache STAT 1288765201, 0, 9, 11964333, 8056328, 3526244, 3526244, 4547456, 6686392, 3344629, 6686392, 36473443, 75240839, 34883811, 3091723775, 3051366747, 
BiFlowCache STAT 1288765501, 1, 8, 11874336, 7962011, 3446972, 3446972, 4509434, 6809617, 3323747, 6809617, 36473443, 75240839, 34307993, 3095170758, 3054237911, 
BiFlowCache STAT 1288765801, 0, 9, 12354306, 8303110, 3623574, 3623574, 4669551, 6913234, 3519957, 6913234, 36473443, 75240839, 33687999, 3098794327, 3057241486, 
BiFlowCache STAT 1288766101, 0, 9, 13313459, 8959685, 3877035, 3877035, 5096774, 7335517, 3454752, 7335517, 36473443, 75240839, 32675408, 3102671362, 3060105931, 
BiFlowCache STAT 1288766401, 0, 10, 12984102, 8712384, 3750257, 3750257, 4953997, 7449122, 3636652, 7449122, 36473443, 75240839, 31949193, 3106421610, 3063129963, 
BiFlowCache STAT 1288766701, 0, 10, 13343521, 8894222, 3861885, 3861885, 5022417, 7435856, 3875151, 7435856, 36473443, 75240839, 34050125, 3110283496, 3069092782, 
BiFlowCache STAT 1288767001, 0, 10, 14092775, 9428107, 4084612, 4084612, 5343404, 7786393, 3734075, 7786393, 36473443, 75240839, 32912988, 3114368101, 3072040250, 
BiFlowCache STAT 1288767301, 0, 10, 14676424, 9830210, 4235014, 4235014, 5607982, 8138560, 3882847, 8138560, 36473443, 75240839, 31759160, 3118603123, 3075121444, 
BiFlowCache STAT 1288767601, 0, 11, 15352395, 10261804, 4378775, 4378775, 5874161, 8424597, 4092738, 8424597, 36473443, 75240839, 30766322, 3122989041, 3078513660, 
BiFlowCache STAT 1288767901, 0, 11, 15802272, 10461104, 4525763, 4525763, 5944012, 8710293, 4240067, 8710293, 36473443, 75240839, 32769903, 3127507663, 3085036727, 
BiFlowCache STAT 1288768201, 0, 11, 16791614, 11166367, 4778570, 4778570, 6380781, 9107411, 4381452, 9107411, 36473443, 75240839, 31315089, 3132286223, 3088360473, 
BiFlowCache STAT 1288768501, 0, 11, 16642036, 11040388, 4692351, 4692351, 6339057, 9259804, 4539958, 9259804, 36473443, 75240839, 33597443, 3136978576, 3095335180, 
BiFlowCache STAT 1288768801, 0, 13, 17271269, 11513928, 4970698, 4970698, 6553752, 9452750, 4777752, 9452750, 36473443, 75240839, 32259456, 3141953677, 3098971831, 
BiFlowCache STAT 1288769101, 0, 12, 18380793, 12160656, 5232900, 5232900, 6927387, 9982436, 4703214, 9982436, 36473443, 75240839, 30905647, 3147182173, 3102846981, 
BiFlowCache STAT 1288769401, 0, 13, 18770549, 12463443, 5359433, 5359433, 7113362, 10374620, 4967249, 10374620, 36473443, 75240839, 33163135, 3152541605, 3110463901, 
BiFlowCache STAT 1288769701, 0, 13, 19130349, 12610606, 5367175, 5367175, 7241666, 10501707, 5240088, 10501707, 36473443, 75240839, 31888327, 3157909150, 3114556638, 
BiFlowCache STAT 1288770001, 0, 13, 20869300, 13837328, 5759278, 5759278, 8059710, 10896778, 5364207, 10896778, 36473443, 75240839, 30369485, 3163668058, 3118796704, 
BiFlowCache STAT 1288770301, 0, 17, 20180001, 13295546, 5679537, 5679537, 7619932, 11309935, 5266380, 11309935, 36473443, 75240839, 33611356, 3169347596, 3127718112, 
BiFlowCache STAT 1288770601, 0, 14, 19969729, 13135739, 5515886, 5515886, 7629534, 10925900, 5899921, 10925900, 36473443, 75240839, 32873213, 3174863489, 3132495863, 
BiFlowCache STAT 1288770901, 0, 15, 23247042, 15353356, 6104854, 6104854, 9242832, 11368038, 5662716, 11368038, 36473443, 75240839, 31465492, 3180974755, 3137199076, 
BiFlowCache STAT 1288771201, 0, 13, 21288973, 14018552, 5871367, 5871367, 8140979, 11722311, 5517094, 11722311, 36473443, 75240839, 35797315, 3186850582, 3147406411, 
BiFlowCache STAT 1288771501, 0, 14, 21618802, 14230903, 5989180, 5989180, 8245438, 11671077, 6040414, 11671077, 36473443, 75240839, 35182573, 3192828883, 3152770617, 
BiFlowCache STAT 1288771801, 0, 15, 22188219, 14587539, 6149706, 6149706, 8435539, 11855873, 5964910, 11855873, 36473443, 75240839, 34299244, 3198978591, 3158036996, 
BiFlowCache STAT 1288772101, 0, 17, 23118059, 15169916, 6366436, 6366436, 8812403, 12241983, 5980326, 12241983, 36473443, 75240839, 33832728, 3205345027, 3163936916, 
BiFlowCache STAT 1288772401, 0, 15, 23927349, 15908755, 6074057, 6074057, 9838225, 12136038, 6180002, 12136038, 36473443, 75240839, 33421389, 3211419081, 3169599631, 
BiFlowCache STAT 1288772701, 0, 17, 23418265, 15355865, 6363451, 6363451, 8981056, 12172146, 6327343, 12172146, 36473443, 75240839, 38614624, 3217783353, 3181157137, 
BiFlowCache STAT 1288773001, 0, 15, 22968193, 15158351, 6409690, 6409690, 8751196, 12494133, 6087703, 12494133, 36473443, 75240839, 38170659, 3224192226, 3187122046, 
BiFlowCache STAT 1288773301, 0, 15, 22518424, 14841213, 6232509, 6232509, 8604980, 12352264, 6374378, 12352264, 36473443, 75240839, 37918479, 3230424731, 3193102371, 
BiFlowCache STAT 1288773601, 0, 15, 23868362, 15613684, 6666030, 6666030, 8954544, 12603181, 6415113, 12603181, 36473443, 75240839, 37432449, 3237090762, 3199282372, 
BiFlowCache STAT 1288773901, 0, 15, 24617180, 16111183, 6529217, 6529217, 9572017, 12913108, 6219290, 12913108, 36473443, 75240839, 43318275, 3243619980, 3211697416, 
BiFlowCache STAT 1288774201, 0, 15, 23177947, 15144872, 6370407, 6370407, 8780712, 12581046, 6702469, 12581046, 36473443, 75240839, 43322246, 3249990386, 3218071793, 
BiFlowCache STAT 1288774501, 0, 15, 23435160, 15286884, 6380409, 6380409, 8913087, 12461888, 6499567, 12461888, 36473443, 75240839, 43346075, 3256382417, 3224486905, 
BiFlowCache STAT 1288774801, 0, 15, 24047664, 15738324, 6652991, 6652991, 9083473, 12735254, 6379625, 12735254, 36473443, 75240839, 42923246, 3263023787, 3230706194, 
BiFlowCache STAT 1288775101, 0, 15, 23927925, 15739014, 6511059, 6511059, 9232053, 12849948, 6396365, 12849948, 36473443, 75240839, 43104411, 3269545947, 3237408662, 
BiFlowCache STAT 1288775401, 0, 16, 24887656, 16251723, 6733886, 6733886, 9512345, 12911429, 6672405, 12911429, 36473443, 75240839, 42880331, 3276268737, 3243908228, 
BiFlowCache STAT 1288775701, 0, 16, 25636919, 16651775, 6719641, 6719641, 9934647, 13134456, 6496614, 13134456, 36473443, 75240839, 42540315, 3282988376, 3250287852, 
BiFlowCache STAT 1288776001, 0, 16, 25996527, 16948034, 6784557, 6784557, 10164468, 13280142, 6638871, 13280142, 36473443, 75240839, 42152127, 3289772928, 3256684216, 
BiFlowCache STAT 1288776301, 0, 16, 24947785, 16258741, 6738622, 6738622, 9529743, 13212801, 6805963, 13212801, 36473443, 75240839, 48582518, 3296511554, 3269853233, 
BiFlowCache STAT 1288776601, 0, 15, 25666612, 16797124, 6991487, 6991487, 9803701, 13414471, 6789817, 13414471, 36473443, 75240839, 48229902, 3303503040, 3276492103, 
BiFlowCache STAT 1288776901, 0, 16, 25096804, 16434228, 6836181, 6836181, 9580099, 13523011, 6727641, 13523011, 36473443, 75240839, 48199680, 3310339224, 3283298065, 
BiFlowCache STAT 1288777201, 0, 16, 24707490, 16119491, 6708573, 6708573, 9415894, 13233280, 6998304, 13233280, 36473443, 75240839, 48280928, 3317047792, 3290087881, 
BiFlowCache STAT 1288777501, 0, 16, 27615551, 18037520, 6837187, 6837187, 11210775, 13242290, 6828177, 13242290, 36473443, 75240839, 48171379, 3323884981, 3296815521, 
BiFlowCache STAT 1288777801, 0, 16, 25217330, 16496091, 6848396, 6848396, 9643069, 13376379, 6714307, 13376379, 36473443, 75240839, 48321285, 3330733378, 3303813824, 
BiFlowCache STAT 1288778101, 0, 17, 25881192, 16845179, 6964060, 6964060, 9867404, 13481457, 6858982, 13481457, 36473443, 75240839, 41357229, 3337697434, 3303813824, 
BiFlowCache STAT 1288778401, 0, 16, 25726702, 16908260, 7084740, 7084740, 9835776, 13722409, 6843788, 13722409, 36473443, 75240839, 41100663, 3344782176, 3310642000, 
BiFlowCache STAT 1288778701, 0, 16, 26087305, 16941338, 7030944, 7030944, 9898495, 13800267, 6953086, 13800267, 36473443, 75240839, 40784021, 3351813124, 3317356306, 
BiFlowCache STAT 1288779001, 0, 16, 25727169, 16788570, 6954984, 6954984, 9849096, 13635507, 7119744, 13635507, 36473443, 75240839, 40688022, 3358768104, 3324215287, 
BiFlowCache STAT 1288779301, 0, 16, 25637203, 16898110, 7079688, 7079688, 9804040, 13711939, 7003256, 13711939, 36473443, 75240839, 47405205, 3365847793, 3338012159, 
BiFlowCache STAT 1288779601, 0, 16, 25547390, 16736544, 6982585, 6982585, 9763695, 13721547, 6972977, 13721547, 36473443, 75240839, 40422622, 3372830376, 3338012159, 
BiFlowCache STAT 1288779901, 0, 16, 26447064, 17363560, 7212831, 7212831, 10140030, 13826558, 7107820, 13826558, 36473443, 75240839, 47332785, 3380043212, 3352135157, 
BiFlowCache STAT 1288780201, 0, 16, 26536662, 17374341, 7247599, 7247599, 10140067, 14115355, 6958802, 14115355, 36473443, 75240839, 47058165, 3387290808, 3359108133, 
BiFlowCache STAT 1288780501, 0, 17, 25547160, 16795405, 7014678, 7014678, 9787641, 13957258, 7172775, 13957258, 36473443, 75240839, 47151306, 3394305485, 3366215952, 
BiFlowCache STAT 1288780801, 0, 16, 25636741, 16778317, 7068361, 7068361, 9702026, 13752119, 7273500, 13752119, 36473443, 75240839, 47041747, 3401373845, 3373174753, 
BiFlowCache STAT 1288781101, 0, 16, 25727114, 16841218, 6995878, 6995878, 9838774, 13697796, 7050201, 13697796, 36473443, 75240839, 47218642, 3408369725, 3380347527, 
BiFlowCache STAT 1288781401, 0, 16, 25187275, 16419352, 6742312, 6742312, 9679439, 13369063, 7071045, 13369063, 36473443, 75240839, 47749828, 3415112037, 3387621026, 
BiFlowCache STAT 1288781701, 0, 16, 24982438, 16326641, 6811904, 6811904, 9522486, 13310766, 6870201, 13310766, 36473443, 75240839, 47988126, 3421923939, 3394671226, 
BiFlowCache STAT 1288782001, 0, 16, 24887811, 16247841, 6759891, 6759891, 9471707, 13231512, 6839145, 13231512, 36473443, 75240839, 48299279, 3428683830, 3401742270, 
BiFlowCache STAT 1288782301, 0, 16, 25997304, 16966501, 6756686, 6756686, 10223256, 13208096, 6780102, 13208096, 36473443, 75240839, 48412794, 3435440515, 3408612470, 
BiFlowCache STAT 1288782601, 0, 15, 30134683, 19651966, 6488518, 6488518, 13173097, 12919723, 6776891, 12919723, 36473443, 75240839, 55543519, 3441929035, 3422231715, 
BiFlowCache STAT 1288782901, 0, 16, 25127105, 16457640, 6590442, 6590442, 9846192, 12873706, 6636459, 12873706, 36473443, 75240839, 55729959, 3448519485, 3429008605, 
BiFlowCache STAT 1288783201, 0, 15, 24768330, 16150272, 6772949, 6772949, 9376189, 13095428, 6551227, 13095428, 36473443, 75240839, 55593467, 3455292435, 3435645063, 
BiFlowCache STAT 1288783501, 0, 16, 25307283, 16494546, 6688639, 6688639, 9805851, 13171931, 6612136, 13171931, 36473443, 75240839, 55456062, 3461981066, 3442196289, 
BiFlowCache STAT 1288783801, 0, 16, 24857948, 16308686, 6773400, 6773400, 9547243, 13148980, 6796351, 13148980, 36473443, 75240839, 55294793, 3468754470, 3448808424, 
BiFlowCache STAT 1288784101, 0, 16, 25067298, 16458866, 6699906, 6699906, 9768794, 13138527, 6710359, 13138527, 36473443, 75240839, 55384543, 3475461790, 3455604774, 
BiFlowCache STAT 1288784401, 0, 15, 24588118, 16173478, 6675984, 6675984, 9495400, 13055013, 6759498, 13055013, 36473443, 75240839, 55417556, 3482139044, 3462315132, 
BiFlowCache STAT 1288784701, 0, 15, 24767619, 16254096, 6819129, 6819129, 9434980, 13209038, 6665104, 13209038, 36473443, 75240839, 55352763, 3488963821, 3469074629, 
BiFlowCache STAT 1288785001, 0, 16, 25757202, 16889516, 6884443, 6884443, 9990264, 13375023, 6718458, 13375023, 36473443, 75240839, 55137335, 3495843984, 3475739732, 
BiFlowCache STAT 1288785301, 0, 26, 24937709, 16473008, 6861452, 6861452, 9622423, 13391398, 6845077, 13391398, 36473443, 75240839, 54992757, 3502706986, 3482458189, 
BiFlowCache STAT 1288785601, 0, 16, 26476805, 17581584, 7462303, 7462303, 10110584, 13973461, 6880240, 13973461, 36473443, 75240839, 54376820, 3510167950, 3489303265, 
BiFlowCache STAT 1288785901, 0, 19, 25367612, 16747597, 6876402, 6876402, 9864987, 13997148, 6852715, 13997148, 36473443, 75240839, 54381847, 3517042999, 3496183504, 
BiFlowCache STAT 1288786201, 0, 17, 26117055, 17122165, 7018774, 7018774, 10124882, 13696185, 7319737, 13696185, 36473443, 75240839, 47371487, 3524052856, 3496183504, 
BiFlowCache STAT 1288786501, 0, 17, 25727355, 17013741, 7037130, 7037130, 9975216, 13739499, 6993816, 13739499, 36473443, 75240839, 47187061, 3531089997, 3503036218, 
BiFlowCache STAT 1288786801, 0, 16, 26686522, 17624762, 7330943, 7330943, 10287851, 14073729, 6996713, 14073729, 36473443, 75240839, 47175859, 3538420935, 3510355954, 
BiFlowCache STAT 1288787101, 0, 17, 26776694, 17634618, 7350643, 7350643, 10281280, 14343657, 7080715, 14343657, 36473443, 75240839, 53815737, 3545771583, 3524346481, 
BiFlowCache STAT 1288787401, 0, 17, 25906624, 17205322, 7233121, 7233121, 9970705, 14241158, 7335620, 14241158, 36473443, 75240839, 53663336, 3553004698, 3531427195, 
BiFlowCache STAT 1288787701, 0, 17, 26177345, 17247125, 7200097, 7200097, 10050925, 14095239, 7346016, 14095239, 36473443, 75240839, 53798861, 3560204792, 3538762814, 
BiFlowCache STAT 1288788001, 0, 17, 27286656, 18030015, 7914365, 7914365, 10102009, 14763240, 7246364, 14763240, 36473443, 75240839, 53230509, 3568119159, 3546108829, 
BiFlowCache STAT 1288788301, 0, 20, 33433780, 21447065, 11989879, 11989879, 9471342, 19535251, 7217868, 19535251, 36473443, 75240839, 48486992, 3580109039, 3553355192, 
BiFlowCache STAT 1288788601, 0, 23, 31724806, 19899135, 10298278, 10298278, 9590560, 21797200, 8036329, 21797200, 36473443, 75240839, 45406585, 3590407313, 3560573059, 
BiFlowCache STAT 1288788901, 1, 23, 26506823, 17446287, 7371935, 7371935, 10080860, 17198371, 11970764, 17198371, 36473443, 75240839, 46070967, 3597779259, 3568609387, 
BiFlowCache STAT 1288789201, 0, 19, 26387100, 17529426, 7346693, 7346693, 10192996, 14405561, 10139503, 14405561, 36473443, 75240839, 50695044, 3605125945, 3580580150, 
BiFlowCache STAT 1288789501, 0, 18, 26776103, 17780687, 7510224, 7510224, 10262891, 14530017, 7385768, 14530017, 36473443, 75240839, 43184820, 3612636169, 3580580150, 
BiFlowCache STAT 1288789801, 0, 21, 32054241, 22359700, 12560138, 12560138, 9805242, 19735578, 7354577, 19735578, 36473443, 75240839, 48149953, 3625196305, 3598105419, 
BiFlowCache STAT 1288790101, 0, 23, 32234000, 21962623, 12119154, 12119154, 9840512, 24324971, 7529761, 24324971, 36473443, 75240839, 43385372, 3637315462, 3605459995, 
BiFlowCache STAT 1288790401, 0, 27, 26656096, 17792482, 7423886, 7423886, 10363430, 19088016, 12660841, 19088016, 36473443, 75240839, 43491249, 3644739345, 3612989755, 
BiFlowCache STAT 1288790701, 0, 24, 27106276, 17896028, 7651877, 7651877, 10253309, 14705952, 12033941, 14705952, 36473443, 75240839, 48500210, 3652391224, 3625650595, 
BiFlowCache STAT 1288791001, 0, 18, 27136085, 18050398, 7556030, 7556030, 10483708, 14857194, 7404788, 14857194, 36473443, 75240839, 52978119, 3659947255, 3637684535, 
BiFlowCache STAT 1288791301, 0, 17, 26746393, 17732682, 7371609, 7371609, 10359497, 14550415, 7678388, 14550415, 36473443, 75240839, 53011301, 3667318860, 3645089322, 
BiFlowCache STAT 1288791601, 0, 17, 27046649, 17877944, 7365916, 7365916, 10516241, 14410682, 7505649, 14410682, 36473443, 75240839, 53323771, 3674684777, 3652767709, 
BiFlowCache STAT 1288791901, 0, 17, 27196119, 17988683, 7537611, 7537611, 10438854, 14539595, 7408698, 14539595, 36473443, 75240839, 53291806, 3682222390, 3660273357, 
BiFlowCache STAT 1288792201, 0, 17, 27586366, 18334117, 7700368, 7700368, 10636607, 14889941, 7350022, 14889941, 36473443, 75240839, 53000138, 3689922755, 3667682054, 
BiFlowCache STAT 1288792501, 0, 18, 26565213, 17678328, 7418019, 7418019, 10280154, 14741268, 7566692, 14741268, 36473443, 75240839, 52878578, 3697394337, 3675032075, 
BiFlowCache STAT 1288792801, 0, 18, 27375657, 18049572, 7622750, 7622750, 10427613, 14670987, 7693031, 14670987, 36473443, 75240839, 52869956, 3704969649, 3682598766, 
BiFlowCache STAT 1288793101, 0, 18, 26896651, 17877727, 7577941, 7577941, 10289949, 14829653, 7419275, 14829653, 36473443, 75240839, 52991165, 3712541475, 3690291796, 
BiFlowCache STAT 1288793401, 0, 17, 27256151, 18069177, 7533299, 7533299, 10523657, 14784561, 7578391, 14784561, 36473443, 75240839, 52877136, 3720074773, 3697711070, 
BiFlowCache STAT 1288793701, 0, 19, 31604523, 21316629, 11204232, 11204232, 10121560, 18359282, 7629511, 18359282, 36473443, 75240839, 49251301, 3731278998, 3705289460, 
BiFlowCache STAT 1288794001, 0, 22, 33283177, 22864464, 12714894, 12714894, 10160791, 23614172, 7460004, 23614172, 36473443, 75240839, 44165913, 3743993897, 3712918970, 
BiFlowCache STAT 1288794301, 0, 24, 27226209, 18169098, 7817215, 7817215, 10328515, 19990324, 11441063, 19990324, 36473443, 75240839, 43808707, 3751811105, 3720378973, 
BiFlowCache STAT 1288794601, 0, 23, 26926203, 17949532, 7569745, 7569745, 10384801, 14888965, 12671104, 14888965, 36473443, 75240839, 47680022, 3759380852, 3731820035, 
BiFlowCache STAT 1288794901, 0, 18, 27736112, 18344611, 7699449, 7699449, 10642065, 14896144, 7692270, 14896144, 36473443, 75240839, 51166165, 3768565813, 3744491138, 
BiFlowCache STAT 1288795201, 0, 17, 26686854, 17677684, 7446265, 7446265, 10252988, 14787608, 7554801, 14787608, 36473443, 75240839, 52897537, 3774526709, 3752183407, 
BiFlowCache STAT 1288795501, 0, 18, 27496178, 18326379, 8045285, 8045285, 10268217, 15066507, 7766386, 15066507, 36473443, 75240839, 52407193, 3782571853, 3759738207, 
BiFlowCache STAT 1288795801, 0, 18, 29055760, 19209727, 8272409, 8272409, 10943786, 15980263, 7358653, 15980263, 36473443, 75240839, 51901174, 3790844257, 3767504592, 
BiFlowCache STAT 1288796101, 0, 19, 26823457, 17652488, 7237019, 7237019, 10418947, 15148148, 8069134, 15148148, 36473443, 75240839, 52022068, 3798082015, 3774863244, 
BiFlowCache STAT 1288796401, 0, 18, 26206730, 17345645, 7268142, 7268142, 10067570, 14345226, 8071064, 14345226, 36473443, 75240839, 44754664, 3805349419, 3774863244, 
BiFlowCache STAT 1288796701, 0, 18, 26416701, 17432058, 7243609, 7243609, 10180127, 14171445, 7417390, 14171445, 36473443, 75240839, 53651244, 3812593035, 3791003440, 
BiFlowCache STAT 1288797001, 0, 18, 26686708, 17649742, 7401753, 7401753, 10268791, 14295805, 7277393, 14295805, 36473443, 75240839, 53666887, 3819994782, 3798420829, 
BiFlowCache STAT 1288797301, 0, 17, 26866563, 17775884, 7396365, 7396365, 10361022, 14429460, 7262710, 14429460, 36473443, 75240839, 53547899, 3827391161, 3805698221, 
BiFlowCache STAT 1288797601, 0, 17, 26926718, 17794995, 7385496, 7385496, 10406223, 14456900, 7358056, 14456900, 36473443, 75240839, 53425121, 3834776648, 3812960930, 
BiFlowCache STAT 1288797901, 0, 17, 26476896, 17566399, 7212930, 7212930, 10353675, 14250700, 7419130, 14250700, 36473443, 75240839, 46212199, 3841989570, 3812960930, 
BiFlowCache STAT 1288798201, 0, 17, 27106307, 17946271, 7504315, 7504315, 10455001, 14395994, 7359021, 14395994, 36473443, 75240839, 53485060, 3849493893, 3827738114, 
BiFlowCache STAT 1288798501, 0, 17, 27316105, 18144334, 7483720, 7483720, 10661588, 14632564, 7247150, 14632564, 36473443, 75240839, 53360357, 3856977616, 3835097134, 
BiFlowCache STAT 1288798801, 0, 17, 26266910, 17430250, 7385709, 7385709, 10040705, 14526734, 7491539, 14526734, 36473443, 75240839, 53221797, 3864363325, 3842344283, 
BiFlowCache STAT 1288799101, 0, 18, 27315929, 18166995, 7989335, 7989335, 10173112, 15102654, 7413415, 15102654, 36473443, 75240839, 52724002, 3872352658, 3849835821, 
BiFlowCache STAT 1288799401, 0, 18, 26986812, 17899083, 7921435, 7921435, 9981064, 15546508, 7477581, 15546508, 36473443, 75240839, 52215977, 3880274097, 3857249235, 
BiFlowCache STAT 1288799701, 0, 18, 25643723, 16975168, 7192222, 7192222, 9773370, 14821334, 7917396, 14821334, 36473443, 75240839, 52501339, 3887466315, 3864726815, 
BiFlowCache STAT 1288800001, 0, 18, 26476839, 17392526, 7215496, 7215496, 10188970, 14060783, 7976047, 14060783, 36473443, 75240839, 53203241, 3894681809, 3872644210, 
BiFlowCache STAT 1288800301, 0, 16, 25127234, 16628500, 6983849, 6983849, 9643712, 13864831, 7179801, 13864831, 36473443, 75240839, 54195435, 3901665661, 3880620256, 
BiFlowCache STAT 1288800601, 0, 16, 25037396, 16508631, 6956754, 6956754, 9541908, 13597892, 7223693, 13597892, 36473443, 75240839, 54418483, 3908622412, 3887800056, 
BiFlowCache STAT 1288800901, 0, 16, 24467681, 16336934, 6867388, 6867388, 9494770, 13478427, 6986853, 13478427, 36473443, 75240839, 54774785, 3915489802, 3895023748, 
BiFlowCache STAT 1288801201, 0, 16, 24288006, 16144651, 6785816, 6785816, 9344613, 13286037, 6978206, 13286037, 36473443, 75240839, 54975825, 3922275615, 3902010600, 
BiFlowCache STAT 1288801501, 0, 17, 25127150, 16639710, 7063603, 7063603, 9570479, 13516050, 6833590, 13516050, 36473443, 75240839, 54890426, 3929339218, 3908988805, 
BiFlowCache STAT 1288801801, 0, 16, 23178243, 15420558, 6558702, 6558702, 8872450, 13277369, 6797383, 13277369, 36473443, 75240839, 55165310, 3935897924, 3915822394, 
BiFlowCache STAT 1288802101, 0, 16, 22758963, 15169210, 6479567, 6479567, 8672488, 12734276, 7022660, 12734276, 36473443, 75240839, 55483126, 3942377489, 3922619776, 
BiFlowCache STAT 1288802401, 0, 15, 23387732, 15486273, 6550825, 6550825, 8952740, 12695686, 6589415, 12695686, 36473443, 75240839, 48932309, 3948928306, 3922619776, 
BiFlowCache STAT 1288802701, 0, 16, 22998612, 15202338, 6366142, 6366142, 8841265, 12564222, 6497606, 12564222, 36473443, 75240839, 49588826, 3955294448, 3929642435, 
BiFlowCache STAT 1288803001, 0, 15, 22697969, 14985372, 6327678, 6327678, 8641379, 12347244, 6544656, 12347244, 36473443, 75240839, 49850554, 3961622135, 3936231849, 
BiFlowCache STAT 1288803301, 0, 15, 22251457, 14725732, 6260011, 6260011, 8471815, 12277850, 6329405, 12277850, 36473443, 75240839, 50084565, 3967886334, 3942729454, 
BiFlowCache STAT 1288803601, 0, 17, 25907204, 18196976, 10072229, 10072229, 8117598, 16011243, 6338836, 16011243, 36473443, 75240839, 46560576, 3977954372, 3949274109, 
BiFlowCache STAT 1288803901, 0, 18, 24647782, 16898754, 8733903, 8733903, 8175303, 18446322, 6298824, 18446322, 36473443, 75240839, 50494914, 3986688273, 3961942348, 
BiFlowCache STAT 1288804201, 0, 19, 21649403, 14410800, 6098925, 6098925, 8307786, 14210244, 10335003, 14210244, 36473443, 75240839, 50694813, 3992787197, 3968241171, 
BiFlowCache STAT 1288804501, 0, 23, 21769060, 14563539, 6270814, 6270814, 8293729, 12045121, 8435937, 12045121, 36473443, 75240839, 44424002, 3999058008, 3968241171, 
BiFlowCache STAT 1288804801, 0, 14, 21709260, 14556033, 6215845, 6215845, 8329583, 12185316, 6075650, 12185316, 36473443, 75240839, 56979092, 4005273856, 3987012109, 
BiFlowCache STAT 1288805101, 0, 15, 21049537, 14052337, 5980550, 5980550, 8074298, 11821026, 6344840, 11821026, 36473443, 75240839, 57074194, 4011254403, 3993087758, 
BiFlowCache STAT 1288805401, 0, 14, 20690016, 13776405, 5871060, 5871060, 7903851, 11522080, 6170006, 11522080, 36473443, 75240839, 57547970, 4017125466, 3999432597, 
BiFlowCache STAT 1288805702, 0, 14, 21678959, 14494045, 6113420, 6113420, 8377874, 11695138, 5940362, 11695138, 36473443, 75240839, 57604557, 4023238884, 4005602602, 
BiFlowCache STAT 1288806001, 0, 13, 19909770, 13263950, 5536742, 5536742, 7727807, 11257576, 5974304, 11257576, 36473443, 75240839, 58008166, 4028775636, 4011542963, 
BiFlowCache STAT 1288806302, 1, 13, 20060286, 13415344, 5709245, 5709245, 7712136, 11147908, 5818913, 11147908, 36473443, 75240839, 58273231, 4034484874, 4017517266, 
BiFlowCache STAT 1288806601, 0, 14, 20419525, 13582202, 5527335, 5527335, 8061160, 10967774, 5707469, 10967774, 36473443, 75240839, 58564809, 4040012208, 4023336178, 
